sid,dat,tim,open_value,low,high,close_value,volume
971,2020-05-07,11:19:00,22.61,22.5,23.28,23.19,552193
292,2020-05-07,11:19:00,28.08,27.95,28.48,28.45,5560881
365,2020-05-07,11:19:00,303.22,301.97,305.17,303.26,11783135
413,2020-05-07,11:19:00,18.55,18.32,18.87,18.559,677151
146,2020-05-07,11:19:00,211.16,209.04,211.44,209.65,4387346
178,2020-05-07,11:19:00,1361.31,1352.54,1364.97,1358.89,412705
267,2020-05-07,11:19:00,2374.78,2343.11,2376,2359.33,1341394
146,2020-05-07,11:18:00,211.16,209.04,211.44,209.535,4369716
178,2020-05-07,11:18:00,1361.31,1352.54,1364.97,1360.01,411597
267,2020-05-07,11:18:00,2374.78,2343.11,2376,2358.9,1337897
579,2020-05-07,11:18:00,777.21,772.35,796.4,778.5,5226407
632,2020-05-07,11:18:00,76.71,75.62,79.21,78.31,71986
711,2020-05-07,11:18:00,436.89,430.66,437.19,435.96,2502145
971,2020-05-07,11:18:00,22.61,22.5,23.28,23.12,549218
292,2020-05-07,11:18:00,28.08,27.95,28.48,28.43,5528374
365,2020-05-07,11:18:00,303.22,301.97,305.17,303.29,11746205
413,2020-05-07,11:18:00,18.55,18.32,18.87,18.575,670538
292,2020-05-07,11:17:00,28.08,27.95,28.48,28.46,5484118
365,2020-05-07,11:17:00,303.22,301.97,305.17,303.23,11694542
413,2020-05-07,11:17:00,18.55,18.32,18.87,18.62,661424
146,2020-05-07,11:17:00,211.16,209.04,211.44,209.52,4355046
178,2020-05-07,11:17:00,1361.31,1352.54,1364.97,1359.99,407792
267,2020-05-07,11:17:00,2374.78,2343.11,2376,2357.52,1334011
579,2020-05-07,11:17:00,777.21,772.35,796.4,780.59,5201049
632,2020-05-07,11:17:00,76.71,75.62,79.21,78.48,71393
711,2020-05-07,11:17:00,436.89,430.66,437.19,435.891,2484348
971,2020-05-07,11:17:00,22.61,22.5,23.28,23.15,545649
579,2020-05-07,11:16:00,777.21,772.35,796.4,780.486,5188718
632,2020-05-07,11:16:00,76.71,75.62,79.21,78.4,70784
711,2020-05-07,11:16:00,436.89,430.66,437.19,435.84,2459172
971,2020-05-07,11:16:00,22.61,22.5,23.28,23.14,544170
292,2020-05-07,11:16:00,28.08,27.95,28.45,28.45,5425053
365,2020-05-07,11:16:00,303.22,301.97,305.17,303.13,11622527
413,2020-05-07,11:16:00,18.55,18.32,18.87,18.59,648464
146,2020-05-07,11:16:00,211.16,209.04,211.44,209.46,4337320
178,2020-05-07,11:16:00,1361.31,1352.54,1364.97,1359.39,401179
267,2020-05-07,11:16:00,2374.78,2343.11,2376,2357,1327500
146,2020-05-07,11:15:00,211.16,209.04,211.44,209.64,4313536
178,2020-05-07,11:15:00,1361.31,1352.54,1364.97,1359.33,397906
267,2020-05-07,11:15:00,2374.78,2343.11,2376,2359.12,1325785
579,2020-05-07,11:15:00,777.21,772.35,796.4,781.884,5166498
632,2020-05-07,11:15:00,76.71,75.62,79.21,78.645,70031
711,2020-05-07,11:15:00,436.89,430.66,437.19,435.67,2440120
971,2020-05-07,11:15:00,22.61,22.5,23.28,23.17,540360
292,2020-05-07,11:15:00,28.08,27.95,28.42,28.395,5358329
365,2020-05-07,11:15:00,303.22,301.97,305.17,303.17,11562438
413,2020-05-07,11:15:00,18.55,18.32,18.87,18.58,645421
292,2020-05-07,11:14:00,28.08,27.95,28.42,28.395,5231978
365,2020-05-07,11:14:00,303.22,301.97,305.17,303.26,11505703
413,2020-05-07,11:14:00,18.55,18.32,18.87,18.6,643030
146,2020-05-07,11:14:00,211.16,209.04,211.44,209.587,4293875
178,2020-05-07,11:14:00,1361.31,1352.54,1364.97,1358.48,392995
267,2020-05-07,11:14:00,2374.78,2343.11,2376,2358.62,1308626
579,2020-05-07,11:14:00,777.21,772.35,796.4,782.174,5127641
632,2020-05-07,11:14:00,76.71,75.62,79.21,78.5275,69205
711,2020-05-07,11:14:00,436.89,430.66,437.19,435.93,2423430
971,2020-05-07,11:14:00,22.61,22.5,23.28,23.12,540052
579,2020-05-07,11:13:00,777.21,772.35,796.4,782.661,5110166
632,2020-05-07,11:13:00,76.71,75.62,79.21,78.59,68168
711,2020-05-07,11:13:00,436.89,430.66,437.19,435.858,2412357
971,2020-05-07,11:13:00,22.61,22.5,23.28,23.12,538994
292,2020-05-07,11:13:00,28.08,27.95,28.42,28.38,5170982
365,2020-05-07,11:13:00,303.22,301.97,305.17,303.308,11456686
413,2020-05-07,11:13:00,18.55,18.32,18.87,18.59,634957
146,2020-05-07,11:13:00,211.16,209.04,211.44,209.613,4278965
178,2020-05-07,11:13:00,1361.31,1352.54,1364.97,1358.16,386670
267,2020-05-07,11:13:00,2374.78,2343.11,2376,2358.89,1304039
146,2020-05-07,11:12:00,211.16,209.04,211.44,209.61,4258462
178,2020-05-07,11:12:00,1361.31,1352.54,1364.97,1357.92,385143
267,2020-05-07,11:12:00,2374.78,2343.11,2376,2358.66,1296416
579,2020-05-07,11:12:00,777.21,772.35,796.4,782.59,5088927
632,2020-05-07,11:12:00,76.71,75.62,79.21,78.73,67326
711,2020-05-07,11:12:00,436.89,430.66,437.19,436.048,2389667
971,2020-05-07,11:12:00,22.61,22.5,23.28,23.1161,532251
292,2020-05-07,11:12:00,28.08,27.95,28.42,28.375,5115877
365,2020-05-07,11:12:00,303.22,301.97,305.17,303.46,11384637
413,2020-05-07,11:12:00,18.55,18.32,18.87,18.58,612376
292,2020-05-07,11:11:00,28.08,27.95,28.42,28.355,5072212
365,2020-05-07,11:11:00,303.22,301.97,305.17,303.533,11338849
413,2020-05-07,11:11:00,18.55,18.32,18.87,18.62,604287
146,2020-05-07,11:11:00,211.16,209.04,211.44,209.72,4240319
178,2020-05-07,11:11:00,1361.31,1352.54,1364.97,1357.98,383626
267,2020-05-07,11:11:00,2374.78,2343.11,2376,2358.79,1287689
579,2020-05-07,11:11:00,777.21,772.35,796.4,782.13,5050627
632,2020-05-07,11:11:00,76.71,75.62,79.21,78.69,67074
711,2020-05-07,11:11:00,436.89,430.66,437.19,436.28,2379754
971,2020-05-07,11:11:00,22.61,22.5,23.28,23.09,519938
579,2020-05-07,11:10:00,777.21,772.35,796.4,781.38,5009773
632,2020-05-07,11:10:00,76.71,75.62,79.21,78.69,66573
711,2020-05-07,11:10:00,436.89,430.66,437.19,435.75,2363733
971,2020-05-07,11:10:00,22.61,22.5,23.28,23.02,518688
292,2020-05-07,11:10:00,28.08,27.95,28.42,28.325,5032591
365,2020-05-07,11:10:00,303.22,301.97,305.17,303.49,11270133
413,2020-05-07,11:10:00,18.55,18.32,18.87,18.59,602492
146,2020-05-07,11:10:00,211.16,209.04,211.44,209.649,4223122
178,2020-05-07,11:10:00,1361.31,1352.54,1364.97,1358.06,378583
267,2020-05-07,11:10:00,2374.78,2343.11,2376,2357,1272271
146,2020-05-07,11:09:00,211.16,209.04,211.44,209.629,4204314
178,2020-05-07,11:09:00,1361.31,1352.54,1364.97,1358.11,375395
267,2020-05-07,11:09:00,2374.78,2343.11,2376,2354.66,1268804
579,2020-05-07,11:09:00,777.21,772.35,796.4,780.448,4977578
632,2020-05-07,11:09:00,76.71,75.62,79.21,78.79,66332
711,2020-05-07,11:09:00,436.89,430.66,437.19,435.8,2347806
971,2020-05-07,11:09:00,22.61,22.5,23.28,23.07,516799
292,2020-05-07,11:09:00,28.08,27.95,28.42,28.3099,5008590
365,2020-05-07,11:09:00,303.22,301.97,305.17,303.41,11231077
413,2020-05-07,11:09:00,18.55,18.32,18.87,18.595,602079
292,2020-05-07,11:08:00,28.08,27.95,28.42,28.32,4978622
365,2020-05-07,11:08:00,303.22,301.97,305.17,303.49,11172344
413,2020-05-07,11:08:00,18.55,18.32,18.87,18.62,600660
146,2020-05-07,11:08:00,211.16,209.04,211.44,209.59,4184953
178,2020-05-07,11:08:00,1361.31,1352.54,1364.97,1358.11,374622
267,2020-05-07,11:08:00,2374.78,2343.11,2376,2357.84,1263743
579,2020-05-07,11:08:00,777.21,772.35,796.4,779.77,4962915
632,2020-05-07,11:08:00,76.71,75.62,79.21,78.625,64192
711,2020-05-07,11:08:00,436.89,430.66,437.19,436.16,2332104
971,2020-05-07,11:08:00,22.61,22.5,23.28,23.045,516299
579,2020-05-07,11:07:00,777.21,772.35,796.4,779.99,4929593
632,2020-05-07,11:07:00,76.71,75.62,79.21,78.72,61767
711,2020-05-07,11:07:00,436.89,430.66,437.19,435.94,2307857
971,2020-05-07,11:07:00,22.61,22.5,23.28,23.02,515258
292,2020-05-07,11:07:00,28.08,27.95,28.42,28.28,4938062
365,2020-05-07,11:07:00,303.22,301.97,305.17,303.32,11120042
413,2020-05-07,11:07:00,18.55,18.32,18.87,18.591,598268
146,2020-05-07,11:07:00,211.16,209.04,211.44,209.54,4167200
178,2020-05-07,11:07:00,1361.31,1352.54,1364.97,1358.29,371977
267,2020-05-07,11:07:00,2374.78,2343.11,2376,2355.36,1256853
146,2020-05-07,11:06:00,211.16,209.04,211.44,209.72,4145549
178,2020-05-07,11:06:00,1361.31,1352.54,1364.97,1358.06,371207
267,2020-05-07,11:06:00,2374.78,2343.11,2376,2356.66,1254244
579,2020-05-07,11:06:00,777.21,772.35,796.4,779.64,4911343
632,2020-05-07,11:06:00,76.71,75.62,79.21,78.67,61549
711,2020-05-07,11:06:00,436.89,430.66,437.19,435.558,2279343
971,2020-05-07,11:06:00,22.61,22.5,23.28,23.045,511142
292,2020-05-07,11:06:00,28.08,27.95,28.42,28.28,4913691
365,2020-05-07,11:06:00,303.22,301.97,305.17,303.14,10991170
413,2020-05-07,11:06:00,18.55,18.32,18.87,18.61,596759
292,2020-05-07,11:05:00,28.08,27.95,28.42,28.28,4891243
365,2020-05-07,11:05:00,303.22,301.97,305.17,303.09,10920385
413,2020-05-07,11:05:00,18.55,18.32,18.87,18.655,593465
146,2020-05-07,11:05:00,211.16,209.04,211.44,209.59,4108847
178,2020-05-07,11:05:00,1361.31,1352.54,1364.97,1357.71,368929
267,2020-05-07,11:05:00,2374.78,2343.11,2376,2355.39,1246597
579,2020-05-07,11:05:00,777.21,772.35,796.4,780.19,4879187
632,2020-05-07,11:05:00,76.71,75.62,79.21,78.9,59453
711,2020-05-07,11:05:00,436.89,430.66,437.19,435.428,2254647
971,2020-05-07,11:05:00,22.61,22.5,23.28,23.07,503527
579,2020-05-07,11:04:00,777.21,772.35,796.4,780.33,4865696
632,2020-05-07,11:04:00,76.71,75.62,79.21,78.835,57784
711,2020-05-07,11:04:00,436.89,430.66,437.19,435.06,2239234
971,2020-05-07,11:04:00,22.61,22.5,23.28,23.04,499622
292,2020-05-07,11:04:00,28.08,27.95,28.42,28.2457,4835265
365,2020-05-07,11:04:00,303.22,301.97,305.17,303.091,10862032
413,2020-05-07,11:04:00,18.55,18.32,18.87,18.64,590436
146,2020-05-07,11:04:00,211.16,209.04,211.44,209.64,4093945
178,2020-05-07,11:04:00,1361.31,1352.54,1364.97,1356.66,363609
267,2020-05-07,11:04:00,2374.78,2343.11,2376,2354.89,1237807
146,2020-05-07,11:03:00,211.16,209.04,211.44,209.59,4068941
178,2020-05-07,11:03:00,1361.31,1352.54,1364.97,1356.04,362025
267,2020-05-07,11:03:00,2374.78,2343.11,2376,2354.48,1228868
579,2020-05-07,11:03:00,777.21,772.35,796.4,780.3,4819625
632,2020-05-07,11:03:00,76.71,75.62,79.21,79,57274
711,2020-05-07,11:03:00,436.89,430.66,437.19,434.74,2218636
971,2020-05-07,11:03:00,22.61,22.5,23.28,23.04,499622
292,2020-05-07,11:03:00,28.08,27.95,28.42,28.24,4814824
365,2020-05-07,11:03:00,303.22,301.97,305.17,303.11,10811290
413,2020-05-07,11:03:00,18.55,18.32,18.87,18.63,587867
292,2020-05-07,11:02:00,28.08,27.95,28.42,28.175,4789388
365,2020-05-07,11:02:00,303.22,301.97,305.17,302.685,10754560
413,2020-05-07,11:02:00,18.55,18.32,18.87,18.6,585793
146,2020-05-07,11:02:00,211.16,209.04,211.44,209.33,4048461
178,2020-05-07,11:02:00,1361.31,1352.54,1364.97,1355.51,360236
267,2020-05-07,11:02:00,2374.78,2343.11,2376,2352.41,1222153
579,2020-05-07,11:02:00,777.21,772.35,796.4,778.8,4793109
632,2020-05-07,11:02:00,76.71,75.62,79.21,78.62,54959
711,2020-05-07,11:02:00,436.89,430.66,437.19,434.33,2208459
971,2020-05-07,11:02:00,22.61,22.5,23.28,23.005,496497
579,2020-05-07,11:01:00,777.21,772.35,796.4,779.64,4761527
632,2020-05-07,11:01:00,76.71,75.62,79.21,78.685,53539
711,2020-05-07,11:01:00,436.89,430.66,437.19,434.146,2201271
971,2020-05-07,11:01:00,22.61,22.5,23.28,23.025,489061
292,2020-05-07,11:01:00,28.08,27.95,28.42,28.19,4759167
365,2020-05-07,11:01:00,303.22,301.97,305.17,303.02,10677923
413,2020-05-07,11:01:00,18.55,18.32,18.87,18.61,580755
146,2020-05-07,11:01:00,211.16,209.04,211.44,209.354,4030361
178,2020-05-07,11:01:00,1361.31,1352.54,1364.97,1355.16,358915
267,2020-05-07,11:01:00,2374.78,2343.11,2376,2352.01,1216295
146,2020-05-07,11:00:00,211.16,209.04,211.44,209.38,4006353
178,2020-05-07,11:00:00,1361.31,1352.54,1364.97,1354.58,355355
267,2020-05-07,11:00:00,2374.78,2343.11,2376,2350.7,1212280
579,2020-05-07,11:00:00,777.21,772.35,796.4,779.76,4710923
632,2020-05-07,11:00:00,76.71,75.62,79.21,78.685,53215
711,2020-05-07,11:00:00,436.89,430.66,437.19,434.09,2184309
971,2020-05-07,11:00:00,22.61,22.5,23.28,23,484073
292,2020-05-07,11:00:00,28.08,27.95,28.42,28.19,4741288
365,2020-05-07,11:00:00,303.22,301.97,305.17,302.87,10592515
413,2020-05-07,11:00:00,18.55,18.32,18.87,18.62,576689
292,2020-05-07,10:59:00,28.08,27.95,28.42,28.18,4711117
365,2020-05-07,10:59:00,303.22,301.97,305.17,302.918,10530078
413,2020-05-07,10:59:00,18.55,18.32,18.87,18.64,575384
146,2020-05-07,10:59:00,211.16,209.04,211.44,209.4,3978694
178,2020-05-07,10:59:00,1361.31,1352.54,1364.97,1354.27,353789
267,2020-05-07,10:59:00,2374.78,2343.11,2376,2350.89,1207922
579,2020-05-07,10:59:00,777.21,772.35,796.4,776.01,4659651
632,2020-05-07,10:59:00,76.71,75.62,79.21,78.405,52460
711,2020-05-07,10:59:00,436.89,430.66,437.19,433.482,2168536
971,2020-05-07,10:59:00,22.61,22.5,23.28,22.945,480858
579,2020-05-07,10:58:00,777.21,772.35,796.4,776.52,4637735
632,2020-05-07,10:58:00,76.71,75.62,79.21,78.405,52032
711,2020-05-07,10:58:00,436.89,430.66,437.19,432.97,2139215
971,2020-05-07,10:58:00,22.61,22.5,23.28,22.955,479935
292,2020-05-07,10:58:00,28.08,27.95,28.42,28.18,4664252
365,2020-05-07,10:58:00,303.22,301.97,305.17,302.911,10453080
413,2020-05-07,10:58:00,18.55,18.32,18.87,18.68,570762
146,2020-05-07,10:58:00,211.16,209.04,211.44,209.44,3959766
178,2020-05-07,10:58:00,1361.31,1352.54,1364.97,1354.19,351210
267,2020-05-07,10:58:00,2374.78,2343.11,2376,2351.47,1201057
146,2020-05-07,10:57:00,211.16,209.04,211.44,209.19,3931888
178,2020-05-07,10:57:00,1361.31,1352.54,1364.97,1353.59,348789
267,2020-05-07,10:57:00,2374.78,2343.11,2376,2347.45,1190672
579,2020-05-07,10:57:00,777.21,772.35,796.4,775.64,4609860
632,2020-05-07,10:57:00,76.71,75.62,79.21,78.295,51582
711,2020-05-07,10:57:00,436.89,430.66,437.19,431.975,2117268
971,2020-05-07,10:57:00,22.61,22.5,23.28,22.92,476993
292,2020-05-07,10:57:00,28.08,27.95,28.42,28.16,4630299
365,2020-05-07,10:57:00,303.22,301.97,305.17,302.89,10369304
413,2020-05-07,10:57:00,18.55,18.32,18.87,18.65,567580
292,2020-05-07,10:56:00,28.08,27.95,28.42,28.205,4577510
365,2020-05-07,10:56:00,303.22,301.97,305.17,302.81,10299529
413,2020-05-07,10:56:00,18.55,18.32,18.87,18.66,565940
146,2020-05-07,10:56:00,211.16,209.08,211.44,209.34,3893087
178,2020-05-07,10:56:00,1361.31,1354.08,1364.97,1354.5,343419
267,2020-05-07,10:56:00,2374.78,2343.11,2376,2344.92,1183767
579,2020-05-07,10:56:00,777.21,772.35,796.4,775.5,4561841
632,2020-05-07,10:56:00,76.71,75.62,79.21,78.41,50828
711,2020-05-07,10:56:00,436.89,430.66,437.19,431.86,2057060
971,2020-05-07,10:56:00,22.61,22.5,23.28,22.92,473620
579,2020-05-07,10:55:00,777.21,772.35,796.4,777.05,4503729
632,2020-05-07,10:55:00,76.71,75.62,79.21,78.59,50018
711,2020-05-07,10:55:00,436.89,430.66,437.19,432.395,2043872
971,2020-05-07,10:55:00,22.61,22.5,23.28,22.92,470782
292,2020-05-07,10:55:00,28.08,27.95,28.42,28.24,4416692
365,2020-05-07,10:55:00,303.22,301.97,305.17,303.1,10208547
413,2020-05-07,10:55:00,18.55,18.32,18.87,18.69,561587
146,2020-05-07,10:55:00,211.16,209.08,211.44,209.53,3860877
178,2020-05-07,10:55:00,1361.31,1354.08,1364.97,1355.67,340147
267,2020-05-07,10:55:00,2374.78,2343.11,2376,2347.92,1175986
146,2020-05-07,10:54:00,211.16,209.08,211.44,209.46,3833406
178,2020-05-07,10:54:00,1361.31,1354.08,1364.97,1355.57,337213
267,2020-05-07,10:54:00,2374.78,2343.11,2376,2346.39,1171637
579,2020-05-07,10:54:00,777.21,772.35,796.4,777.755,4481528
632,2020-05-07,10:54:00,76.71,75.62,79.21,78.805,48699
711,2020-05-07,10:54:00,436.89,430.66,437.19,432.614,2034336
971,2020-05-07,10:54:00,22.61,22.5,23.28,22.95,465745
292,2020-05-07,10:54:00,28.08,27.95,28.42,28.22,4364738
365,2020-05-07,10:54:00,303.22,301.97,305.17,302.905,10114421
413,2020-05-07,10:54:00,18.55,18.32,18.87,18.68,559085
292,2020-05-07,10:53:00,28.08,27.95,28.42,28.2,4342241
365,2020-05-07,10:53:00,303.22,301.97,305.17,302.76,10043510
413,2020-05-07,10:53:00,18.55,18.32,18.87,18.67,556438
146,2020-05-07,10:53:00,211.16,209.08,211.44,209.27,3808043
178,2020-05-07,10:53:00,1361.31,1354.08,1364.97,1355.21,336706
267,2020-05-07,10:53:00,2374.78,2343.11,2376,2345.75,1162755
579,2020-05-07,10:53:00,777.21,772.35,796.4,778.289,4461469
632,2020-05-07,10:53:00,76.71,75.62,79.21,78.835,48143
711,2020-05-07,10:53:00,436.89,430.66,437.19,431.881,2028038
971,2020-05-07,10:53:00,22.61,22.5,23.28,22.95,464945
579,2020-05-07,10:52:00,777.21,772.35,796.4,776.976,4430183
632,2020-05-07,10:52:00,76.71,75.62,79.21,79.02,47319
711,2020-05-07,10:52:00,436.89,430.66,437.19,432.19,2015761
971,2020-05-07,10:52:00,22.61,22.5,23.28,22.97,458367
292,2020-05-07,10:52:00,28.08,27.95,28.42,28.18,4307015
365,2020-05-07,10:52:00,303.22,301.97,305.17,302.59,9947852
413,2020-05-07,10:52:00,18.55,18.32,18.87,18.7,551587
146,2020-05-07,10:52:00,211.16,209.08,211.44,209.32,3779784
178,2020-05-07,10:52:00,1361.31,1354.08,1364.97,1355.35,334100
267,2020-05-07,10:52:00,2374.78,2343.11,2376,2348.41,1151759
146,2020-05-07,10:51:00,211.16,209.08,211.44,209.26,3758784
178,2020-05-07,10:51:00,1361.31,1354.08,1364.97,1354.56,331281
267,2020-05-07,10:51:00,2374.78,2343.11,2376,2346.6,1145220
579,2020-05-07,10:51:00,777.21,772.35,796.4,778.016,4403221
632,2020-05-07,10:51:00,76.71,75.62,79.21,78.86,46706
711,2020-05-07,10:51:00,436.89,430.66,437.19,432.21,2009595
971,2020-05-07,10:51:00,22.61,22.5,23.28,22.98,454264
292,2020-05-07,10:51:00,28.08,27.95,28.42,28.185,4284373
365,2020-05-07,10:51:00,303.22,301.97,305.17,302.45,9827779
413,2020-05-07,10:51:00,18.55,18.32,18.87,18.69,549473
292,2020-05-07,10:50:00,28.08,27.95,28.42,28.185,4260799
365,2020-05-07,10:50:00,303.22,302.1,305.17,302.06,9678062
413,2020-05-07,10:50:00,18.55,18.32,18.87,18.65,547277
146,2020-05-07,10:50:00,211.16,209.08,211.44,209.125,3733688
178,2020-05-07,10:50:00,1361.31,1354.38,1364.97,1354.45,329654
267,2020-05-07,10:50:00,2374.78,2343.11,2376,2346.09,1137115
579,2020-05-07,10:50:00,777.21,772.35,796.4,777.385,4374989
632,2020-05-07,10:50:00,76.71,75.62,79.21,78.86,46448
711,2020-05-07,10:50:00,436.89,430.66,437.19,432.52,1995261
971,2020-05-07,10:50:00,22.61,22.5,23.28,22.95,452705
579,2020-05-07,10:49:00,777.21,772.35,796.4,776.2,4351691
632,2020-05-07,10:49:00,76.71,75.62,79.21,78.69,46262
711,2020-05-07,10:49:00,436.89,430.66,437.19,432.29,1985097
971,2020-05-07,10:49:00,22.61,22.5,23.28,22.9203,451503
292,2020-05-07,10:49:00,28.08,27.95,28.42,28.19,4224375
365,2020-05-07,10:49:00,303.22,302.1,305.17,302.27,9552042
413,2020-05-07,10:49:00,18.55,18.32,18.87,18.64,545920
146,2020-05-07,10:49:00,211.16,209.08,211.44,209.15,3701724
178,2020-05-07,10:49:00,1361.31,1354.63,1364.97,1354.63,324593
267,2020-05-07,10:49:00,2374.78,2344.2,2376,2343.11,1120112
146,2020-05-07,10:48:00,211.16,209.08,211.44,209.46,3670422
178,2020-05-07,10:48:00,1361.31,1356.29,1364.97,1357,320069
267,2020-05-07,10:48:00,2374.78,2344.51,2376,2347,1105502
579,2020-05-07,10:48:00,777.21,772.35,796.4,778.01,4312761
632,2020-05-07,10:48:00,76.71,75.62,79.21,78.845,45924
711,2020-05-07,10:48:00,436.89,430.66,437.19,432.705,1972265
971,2020-05-07,10:48:00,22.61,22.5,23.28,22.94,448301
292,2020-05-07,10:48:00,28.08,27.95,28.42,28.215,4203257
365,2020-05-07,10:48:00,303.22,302.33,305.17,302.35,9421361
413,2020-05-07,10:48:00,18.55,18.32,18.87,18.65,542949
292,2020-05-07,10:47:00,28.08,27.95,28.42,28.2431,4185326
365,2020-05-07,10:47:00,303.22,302.55,305.17,302.71,9293866
413,2020-05-07,10:47:00,18.55,18.32,18.87,18.7,537189
146,2020-05-07,10:47:00,211.16,209.08,211.44,209.72,3639136
178,2020-05-07,10:47:00,1361.31,1356.29,1364.97,1358.63,316756
267,2020-05-07,10:47:00,2374.78,2344.51,2376,2351.11,1092183
579,2020-05-07,10:47:00,777.21,772.35,796.4,779,4285056
632,2020-05-07,10:47:00,76.71,75.62,79.21,79.21,44552
711,2020-05-07,10:47:00,436.89,430.66,437.19,433.2,1962767
971,2020-05-07,10:47:00,22.61,22.5,23.28,22.9482,447558
579,2020-05-07,10:46:00,777.21,772.35,796.4,779.09,4262362
632,2020-05-07,10:46:00,76.71,75.62,79.21,79.11,43214
711,2020-05-07,10:46:00,436.89,430.66,437.19,432.5,1949875
971,2020-05-07,10:46:00,22.61,22.5,23.28,22.995,446842
292,2020-05-07,10:46:00,28.08,27.95,28.42,28.265,4142752
365,2020-05-07,10:46:00,303.22,302.55,305.17,302.86,9211479
413,2020-05-07,10:46:00,18.55,18.32,18.87,18.75,531502
146,2020-05-07,10:46:00,211.16,209.08,211.44,209.68,3618039
178,2020-05-07,10:46:00,1361.31,1356.29,1364.97,1358.06,314371
267,2020-05-07,10:46:00,2374.78,2344.51,2376,2350.99,1083471
146,2020-05-07,10:45:00,211.16,209.08,211.44,209.87,3593356
178,2020-05-07,10:45:00,1361.31,1356.29,1364.97,1359.59,312127
267,2020-05-07,10:45:00,2374.78,2344.51,2376,2352,1072990
579,2020-05-07,10:45:00,777.21,772.35,796.4,779.1,4231096
632,2020-05-07,10:45:00,76.71,75.62,79.21,79.205,42938
711,2020-05-07,10:45:00,436.89,430.66,437.19,432.63,1924715
971,2020-05-07,10:45:00,22.61,22.5,23.28,22.96,392330
292,2020-05-07,10:45:00,28.08,27.95,28.42,28.255,4091613
365,2020-05-07,10:45:00,303.22,302.67,305.17,302.77,9097950
413,2020-05-07,10:45:00,18.55,18.32,18.87,18.7,519784
292,2020-05-07,10:44:00,28.08,27.95,28.42,28.215,4036152
365,2020-05-07,10:44:00,303.22,302.91,305.17,302.965,8969932
413,2020-05-07,10:44:00,18.55,18.32,18.87,18.6999,510418
146,2020-05-07,10:44:00,211.16,209.08,211.44,209.942,3563626
178,2020-05-07,10:44:00,1361.31,1356.29,1364.97,1359.81,311537
267,2020-05-07,10:44:00,2374.78,2344.51,2376,2354.1,1067106
579,2020-05-07,10:44:00,777.21,772.35,796.4,780.133,4213941
632,2020-05-07,10:44:00,76.71,75.62,78.85,78.75,42522
711,2020-05-07,10:44:00,436.89,430.66,437.19,432.89,1902968
971,2020-05-07,10:44:00,22.61,22.5,23.28,22.93,387903
579,2020-05-07,10:43:00,777.21,772.35,796.4,780.028,4190839
632,2020-05-07,10:43:00,76.71,75.62,78.85,78.85,40079
711,2020-05-07,10:43:00,436.89,430.66,437.19,433.49,1891652
971,2020-05-07,10:43:00,22.61,22.5,23.28,22.92,385048
